timestamp,ip,score,decision,rule_id
2025-09-14T05:50:47.046867,172.64.155.209,0.0,NORMAL,
2025-09-14T05:50:47.070319,192.168.0.107,0.0,NORMAL,
2025-09-14T05:50:49.120182,172.64.155.209,0.0,NORMAL,
2025-09-14T05:50:49.143173,192.168.0.107,0.0,NORMAL,
2025-09-14T05:50:49.166280,172.64.155.209,0.0,NORMAL,
2025-09-14T05:50:49.189867,192.168.0.107,0.0,NORMAL,
2025-09-14T05:50:51.233590,172.64.155.209,0.0,NORMAL,
2025-09-14T05:50:51.256865,192.168.0.107,0.0,NORMAL,
2025-09-14T05:50:53.301072,192.168.0.107,0.0,NORMAL,
2025-09-14T05:50:53.324911,172.64.155.209,0.0,NORMAL,
2025-09-14T05:50:53.348666,192.168.0.107,0.0,NORMAL,
2025-09-14T05:50:53.372510,172.64.155.209,0.0,NORMAL,
2025-09-14T05:50:55.416499,192.168.0.107,0.0,NORMAL,
2025-09-14T05:50:55.436956,172.64.155.209,0.0,NORMAL,
2025-09-14T05:50:57.485538,192.168.0.1,0.0,NORMAL,
2025-09-14T05:50:59.526550,192.168.0.107,0.0,NORMAL,
2025-09-14T05:50:59.547299,172.64.155.209,0.0,NORMAL,
2025-09-14T05:50:59.567965,172.64.155.209,0.0,NORMAL,
2025-09-14T05:50:59.588838,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:01.624738,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:01.645367,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:01.666124,192.168.0.101,0.0,NORMAL,
2025-09-14T05:51:03.709740,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:03.740172,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:03.763051,192.168.0.103,0.0,NORMAL,
2025-09-14T05:51:05.812549,192.168.0.101,0.0,NORMAL,
2025-09-14T05:51:05.834177,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:05.855073,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:05.876991,172.64.148.235,0.0,NORMAL,
2025-09-14T05:51:07.930315,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:07.954392,57.144.124.34,0.0,NORMAL,
2025-09-14T05:51:07.978410,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:10.033289,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:10.056602,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:12.103935,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:12.124926,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:14.173551,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:14.194791,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:16.230395,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:16.251227,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:16.272069,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:16.297951,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:18.350997,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:18.373981,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:18.396675,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:18.419221,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:20.467247,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:20.490212,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:20.513070,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:20.536019,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:22.583765,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:22.606542,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:22.630175,192.168.0.101,0.0,NORMAL,
2025-09-14T05:51:22.653038,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:22.677317,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:22.701427,34.107.243.93,0.0,NORMAL,
2025-09-14T05:51:24.758545,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:24.781649,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:24.804593,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:24.827489,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:26.875132,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:26.897806,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:26.920351,172.64.148.235,0.0,NORMAL,
2025-09-14T05:51:26.945141,192.168.0.1,0.0,NORMAL,
2025-09-14T05:51:26.967676,192.168.0.1,0.0,NORMAL,
2025-09-14T05:51:26.990475,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:27.013324,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:29.064238,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:29.087053,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:29.110057,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:29.133279,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:31.177080,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:31.199937,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:31.222325,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:31.244760,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:33.287950,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:33.311167,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:33.334038,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:33.357460,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:35.398259,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:35.422343,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:35.445940,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:35.470315,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:37.516009,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:37.537875,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:37.559338,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:37.580999,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:39.621577,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:39.643017,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:39.665352,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:39.688449,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:41.736809,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:41.760983,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:41.784250,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:41.807801,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:41.830726,192.168.0.101,0.0,NORMAL,
2025-09-14T05:51:43.876431,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:43.899604,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:43.922276,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:43.946606,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:46.001439,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:46.025430,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:46.048966,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:46.072039,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:46.095025,172.64.148.235,0.0,NORMAL,
2025-09-14T05:51:48.136131,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:48.160052,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:50.210403,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:50.234016,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:50.257858,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:50.281910,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:52.332660,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:52.355187,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:52.378392,172.64.148.235,0.0,NORMAL,
2025-09-14T05:51:52.401555,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:52.424521,172.64.148.235,0.0,NORMAL,
2025-09-14T05:51:52.448189,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:54.498356,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:54.519648,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:54.540735,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:54.561818,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:56.606236,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:56.627816,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:56.648826,172.64.148.235,0.0,NORMAL,
2025-09-14T05:51:56.671045,172.64.148.235,0.0,NORMAL,
2025-09-14T05:51:56.694309,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:56.717315,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:58.761295,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:58.784022,192.168.0.107,0.0,NORMAL,
2025-09-14T05:51:58.806526,172.64.155.209,0.0,NORMAL,
2025-09-14T05:51:58.829160,192.168.0.107,0.0,NORMAL,
2025-09-14T05:52:00.882570,172.64.155.209,0.0,NORMAL,
2025-09-14T05:52:00.909436,192.168.0.107,0.0,NORMAL,
2025-09-14T05:52:00.935011,57.144.124.34,0.0,NORMAL,
2025-09-14T05:52:00.961414,172.64.155.209,0.0,NORMAL,
2025-09-14T05:52:00.990236,192.168.0.107,0.0,NORMAL,
2025-09-14T05:52:03.030145,192.168.0.101,0.0,NORMAL,
2025-09-14T05:52:03.053077,172.64.155.209,0.0,NORMAL,
2025-09-14T05:52:03.076221,192.168.0.107,0.0,NORMAL,
2025-09-14T05:52:03.099440,172.64.155.209,0.0,NORMAL,
2025-09-14T05:52:03.122486,192.168.0.107,0.0,NORMAL,
2025-09-14T05:52:05.160720,172.64.155.209,0.0,NORMAL,
2025-09-14T05:52:05.184555,192.168.0.107,0.0,NORMAL,
2025-09-14T05:52:05.208357,172.64.155.209,0.0,NORMAL,
2025-09-14T05:52:05.232028,192.168.0.107,0.0,NORMAL,
2025-09-14T05:52:07.270656,172.64.155.209,0.0,NORMAL,
2025-09-14T05:52:07.293410,192.168.0.107,0.0,NORMAL,
2025-09-14T05:52:07.316218,172.64.148.235,0.0,NORMAL,
2025-09-14T05:52:07.339168,172.64.155.209,0.0,NORMAL,
2025-09-14T05:52:07.361992,192.168.0.107,0.0,NORMAL,
2025-09-14T05:52:09.398890,172.64.155.209,0.0,NORMAL,
2025-09-14T05:52:09.419513,192.168.0.107,0.0,NORMAL,
2025-09-14T05:52:09.440104,172.64.155.209,0.0,NORMAL,
2025-09-14T05:52:09.460682,192.168.0.107,0.0,NORMAL,
2025-09-14T05:52:11.506895,172.64.155.209,0.0,NORMAL,
2025-09-14T05:52:11.541113,192.168.0.107,0.0,NORMAL,
2025-09-14T05:52:11.561981,172.64.155.209,0.0,NORMAL,
2025-09-14T05:52:11.582838,192.168.0.107,0.0,NORMAL,
2025-09-14T05:52:13.624626,172.64.155.209,0.0,NORMAL,
2025-09-14T05:52:13.647506,192.168.0.107,0.0,NORMAL,
2025-09-14T05:52:13.670283,172.64.155.209,0.0,NORMAL,
2025-09-14T05:52:13.692881,192.168.0.107,0.0,NORMAL,
2025-09-14T05:52:15.739054,172.64.155.209,0.0,NORMAL,
2025-09-14T05:52:15.763093,192.168.0.107,0.0,NORMAL,
2025-09-14T05:52:17.836211,172.64.155.209,0.0,NORMAL,
2025-09-14T05:52:17.876622,192.168.0.107,0.0,NORMAL,
2025-09-14T05:52:19.919069,192.168.0.107,0.0,NORMAL,
2025-09-14T05:52:19.943114,172.64.155.209,0.0,NORMAL,
2025-09-14T05:52:21.984872,192.168.0.107,0.0,NORMAL,
2025-09-14T05:52:22.005683,34.107.243.93,0.0,NORMAL,
2025-09-14T05:52:22.026303,172.64.155.209,0.0,NORMAL,
2025-09-14T05:52:22.046753,192.168.0.101,0.0,NORMAL,
2025-09-14T05:52:26.108755,192.168.0.107,0.0,NORMAL,
2025-09-14T05:52:26.132635,192.168.0.1,0.0,NORMAL,
2025-09-14T05:52:26.156508,172.64.155.209,0.0,NORMAL,
2025-09-14T05:52:26.179961,172.64.148.235,0.0,NORMAL,
2025-09-14T05:52:30.247618,192.168.0.107,0.0,NORMAL,
2025-09-14T05:52:30.270268,172.64.155.209,0.0,NORMAL,
2025-09-14T05:52:32.315485,192.168.0.107,0.0,NORMAL,
2025-09-14T05:52:32.340267,172.64.148.235,0.0,NORMAL,
2025-09-14T05:52:34.392570,192.168.0.107,0.0,NORMAL,
2025-09-14T05:52:34.416956,192.168.0.1,0.0,NORMAL,
2025-09-14T05:52:34.440299,104.18.41.158,0.0,NORMAL,
2025-09-14T05:52:34.464692,172.64.148.235,0.0,NORMAL,
2025-09-14T05:52:42.587860,192.168.0.101,0.0,NORMAL,
2025-09-14T05:52:46.679440,192.168.0.107,0.0,NORMAL,
2025-09-14T05:52:46.702779,172.64.155.209,0.0,NORMAL,
2025-09-14T05:52:46.725666,172.64.148.235,0.0,NORMAL,
2025-09-14T05:52:48.791633,192.168.0.107,0.0,NORMAL,
2025-09-14T05:52:50.838238,192.168.0.107,0.0,NORMAL,
2025-09-14T05:52:50.861537,172.64.155.209,0.0,NORMAL,
2025-09-14T05:52:50.884120,172.64.148.235,0.0,NORMAL,
2025-09-14T05:52:50.907171,172.64.155.209,0.0,NORMAL,
2025-09-14T05:52:50.930449,192.168.0.107,0.0,NORMAL,
2025-09-14T05:53:03.050717,192.168.0.1,0.0,NORMAL,
2025-09-14T05:53:03.071415,192.168.0.101,0.0,NORMAL,
2025-09-14T05:53:07.144430,172.64.148.235,0.0,NORMAL,
2025-09-14T05:53:07.168097,192.168.0.107,0.0,NORMAL,
2025-09-14T05:53:07.191083,192.168.0.107,0.0,NORMAL,
2025-09-14T05:53:07.214268,172.64.148.235,0.0,NORMAL,
2025-09-14T05:53:09.254938,192.168.0.101,0.0,NORMAL,
2025-09-14T05:53:09.275812,192.168.0.107,0.0,NORMAL,
2025-09-14T05:53:11.316577,192.168.0.103,0.0,NORMAL,
2025-09-14T05:53:11.338066,192.168.0.107,0.0,NORMAL,
2025-09-14T05:53:11.360529,172.64.155.209,0.0,NORMAL,
2025-09-14T05:53:11.383325,172.64.148.235,0.0,NORMAL,
2025-09-14T05:53:13.429692,172.64.148.235,0.0,NORMAL,
2025-09-14T05:53:13.450465,192.168.0.107,0.0,NORMAL,
2025-09-14T05:53:13.471163,172.64.155.209,0.0,NORMAL,
2025-09-14T05:53:15.517409,192.168.0.107,0.0,NORMAL,
2025-09-14T05:53:15.541502,34.107.243.93,0.0,NORMAL,
2025-09-14T05:53:21.643067,192.168.0.101,0.0,NORMAL,
2025-09-14T05:53:23.688217,192.168.0.107,0.0,NORMAL,
2025-09-14T05:53:23.711878,172.64.148.235,0.0,NORMAL,
2025-09-14T05:53:25.766820,172.64.148.235,0.0,NORMAL,
2025-09-14T05:53:25.790321,192.168.0.107,0.0,NORMAL,
2025-09-14T05:53:27.846736,172.64.148.235,0.0,NORMAL,
2025-09-14T05:53:27.867873,192.168.0.107,0.0,NORMAL,
2025-09-14T05:53:38.013516,192.168.0.107,0.0,NORMAL,
2025-09-14T05:53:38.034353,172.64.148.235,0.0,NORMAL,
2025-09-14T05:53:42.113401,192.168.0.101,0.0,NORMAL,
2025-09-14T05:53:46.175054,172.64.148.235,0.0,NORMAL,
2025-09-14T05:53:46.199124,192.168.0.107,0.0,NORMAL,
2025-09-14T05:53:50.282215,192.168.0.107,0.0,NORMAL,
2025-09-14T05:53:50.304679,192.168.0.1,0.0,NORMAL,
2025-09-14T05:53:50.327113,151.101.193.229,0.0,NORMAL,
2025-09-14T05:53:56.420871,192.168.0.1,0.0,NORMAL,
2025-09-14T05:54:02.532227,192.168.0.101,0.0,NORMAL,
2025-09-14T05:54:06.610010,172.64.148.235,0.0,NORMAL,
2025-09-14T05:54:06.630637,192.168.0.107,0.0,NORMAL,
2025-09-14T05:54:10.715431,192.168.0.107,0.0,NORMAL,
2025-09-14T05:54:10.738624,57.144.124.34,0.0,NORMAL,
2025-09-14T05:54:21.545451,8.8.8.8,0.23,NORMAL,
2025-09-14T05:54:22.919449,192.168.0.101,0.0,NORMAL,
2025-09-14T05:54:25.546056,8.8.8.8,0.5,NORMAL,
2025-09-14T05:54:26.989554,172.64.148.235,0.0,NORMAL,
2025-09-14T05:54:27.012013,192.168.0.107,0.0,NORMAL,
2025-09-14T05:54:29.546712,172.16.0.8,0.61,SUSPICIOUS,heuristic
2025-09-14T05:54:33.547754,192.168.0.22,0.93,BLOCKED,iso_forest
2025-09-14T05:54:37.548549,203.0.113.15,0.63,SUSPICIOUS,heuristic
2025-09-14T05:54:41.549085,192.168.0.22,0.31,NORMAL,
2025-09-14T05:54:43.177051,192.168.0.101,0.0,NORMAL,
2025-09-14T05:54:43.197969,192.168.0.107,0.0,NORMAL,
2025-09-14T05:54:43.219673,95.216.195.133,0.0,NORMAL,
2025-09-14T05:54:43.243007,192.168.0.107,0.0,NORMAL,
2025-09-14T05:54:45.550206,192.168.0.10,0.89,BLOCKED,iso_forest
2025-09-14T05:54:47.305694,172.64.148.235,0.0,NORMAL,
2025-09-14T05:54:47.329953,192.168.0.107,0.0,NORMAL,
2025-09-14T05:54:49.550960,192.168.0.22,0.39,NORMAL,
2025-09-14T05:54:53.551506,172.16.0.8,0.66,SUSPICIOUS,heuristic
2025-09-14T05:54:57.552062,8.8.8.8,0.56,SUSPICIOUS,heuristic
2025-09-14T05:55:01.486170,192.168.0.101,0.0,NORMAL,
2025-09-14T05:55:01.552649,10.0.0.5,0.19,NORMAL,
2025-09-14T05:55:03.538557,192.168.0.107,0.0,NORMAL,
2025-09-14T05:55:03.562201,172.64.148.235,0.0,NORMAL,
2025-09-14T05:55:05.553221,192.168.0.22,0.95,BLOCKED,iso_forest
2025-09-14T05:55:05.621127,172.64.148.235,0.0,NORMAL,
2025-09-14T05:55:05.644216,192.168.0.107,0.0,NORMAL,
2025-09-14T05:55:05.667038,192.168.0.1,0.0,NORMAL,
2025-09-14T05:55:07.711045,172.64.148.235,0.0,NORMAL,
2025-09-14T05:55:07.733393,192.168.0.107,0.0,NORMAL,
2025-09-14T05:55:07.756356,172.64.148.235,0.0,NORMAL,
2025-09-14T05:55:07.779524,192.168.0.107,0.0,NORMAL,
2025-09-14T05:55:07.802362,57.144.124.34,0.0,NORMAL,
2025-09-14T05:55:09.553739,203.0.113.15,0.56,SUSPICIOUS,heuristic
2025-09-14T05:55:09.844385,192.168.0.107,0.0,NORMAL,
2025-09-14T05:55:09.865219,172.64.155.209,0.0,NORMAL,
